t,D_output
5789,0.7964784474689436
5790,0.7836220648297678
5791,0.77077341726833
5792,0.7579343662039554
5793,0.7451066625017116
5794,0.7322919488534152
5795,0.7194917622113056
5796,0.7067075362393607
5797,0.6939406037952339
5798,0.6811921994402614
5799,0.6684634619582188
5800,0.6557554368784455
5801,0.6430690790051387
5802,0.6304052549420499
5803,0.6177647456084818
5804,0.6051482487421982
5805,0.5925563813825626
5806,0.579989682338721
5807,0.5674486146300395
5808,0.5549335678938094
5809,0.5424448607719135
5810,0.5299827432621105
5811,0.5175473990270216
5812,0.5051389476734568
5813,0.4927574469955866
5814,0.48040289516863
5815,0.4680752329040023
5816,0.4557743455745179
5817,0.44350006528680863
5818,0.4312521728929927
5819,0.4190303999872845
5820,0.40683443085253845
5821,0.3946639043529751
5822,0.38251841577340306
5823,0.3703975186452491
5824,0.3583007265110546
5825,0.3462275146375328
5826,0.3341773216932131
5827,0.3221495514000926
5828,0.31014357412838356
5829,0.2981587284420363
5830,0.28619432262751754
5831,0.27424963617782533
5832,0.2623239212335534
5833,0.25041640398220844
5834,0.23852628604575585
5835,0.22665274582048744
5836,0.214794939780534
5837,0.20295200375779576
5838,0.19112305419936815
5839,0.17930718938924897
5840,0.16750349063865938
5841,0.15571102346583277
5842,0.14392883874748386
5843,0.13215597384606945
5844,0.1203914537152514
5845,0.10863429199820748
5846,0.09688349210198338
5847,0.08513804825374552
5848,0.07339694655075923
5849,0.06165916600051141
5850,0.04992367954760079
5851,0.03818945508809088
5852,0.02645545647538174
5853,0.014720644541593312
5854,0.0029839780987117176
5855,-0.008755585057657209
5856,-0.020499087149722033
5857,-0.03224756940293974
5858,-0.04400207103562759
5859,-0.055763628241794455
5860,-0.06753327317214705
5861,-0.07931203289625505
5862,-0.09110092835611444
5863,-0.10290097330912681
5864,-0.11471317325822922
5865,-0.12653852436408616
5866,-0.13837801233567504
5867,-0.15023261130534252
5868,-0.16210328268258417
5869,-0.17399097398736965
5870,-0.18589661765078558
5871,-0.19782112979515512
5872,-0.20976540898542642
5873,-0.2217303349557789
5874,-0.23371676729599206
5875,-0.245725544109487
5876,-0.25775748063740517
5877,-0.269813367852757
5878,-0.2818939710103088
5879,-0.2940000281562416
5880,-0.3061322486027326
5881,-0.31829131136445504
5882,-0.33047786355513376
5883,-0.34269251872410067
5884,-0.35493585516217113
5885,-0.36720841416063815
5886,-0.37951069823709704
5887,-0.3918431692845855
5888,-0.4042062466905585
5889,-0.41660030540574144
5890,-0.42902567398331815
5891,-0.44148263253856546
5892,-0.45397141066600705
5893,-0.4664921853145663
5894,-0.47904507862816126
5895,-0.491630155728
5896,-0.5042474224189873
5897,-0.5168968228783624
5898,-0.5295782372986848
5899,-0.5422914795086926
5900,-0.5550362944826142
5901,-0.5678123558558199
5902,-0.5806192633934397
5903,-0.5934565404638102
5904,-0.6063236313984717
5905,-0.6192198988559479
5906,-0.6321446211607404
5907,-0.6450969896564531
5908,-0.658076105989618
5909,-0.6710809793612758
5910,-0.6841105238040122
5911,-0.6971635554652122
5912,-0.7102387899054334
5913,-0.7233348393100252
5914,-0.7364502097909968
5915,-0.7495832986972613
5916,-0.7627323920055095
5917,-0.7758956616310307
5918,-0.7890711628525049
5919,-0.802256831784239
5920,-0.8154504829608387
5921,-0.8286498069179736
5922,-0.8418523678737447
5923,-0.8550556015276753
5924,-0.8682568129829339
5925,-0.8814531747773806
5926,-0.8946417250047447
5927,-0.9078193656274645
5928,-0.9209828609388031
5929,-0.9341288362076887
5930,-0.9472537764867883
5931,-0.9603540256421758
5932,-0.9734257855963898
5933,-0.9864651157798415
5934,-0.9994679328660873
5935,-1.0124300107582
5936,-1.0253469808400542
5937,-1.038214332514028
5938,-1.051027414091657
5939,-1.0637814339794143
5940,-1.076471462153811
5941,-1.0890924320634556
5942,-1.1016391428958021
5943,-1.1141062621823543
5944,-1.1264883287515057
5945,-1.1387797562254582
5946,-1.1509748368503583
5947,-1.1630677456911003
5948,-1.1750525453345564
5949,-1.186923191083272
5950,-1.198673536517098
5951,-1.2102973394130792
5952,-1.2217882683473105
5953,-1.2331399096398996
5954,-1.2443457746851403
5955,-1.2553993077653733
5956,-1.2662938944532611
5957,-1.277022870322942
5958,-1.2875795299891641
5959,-1.2979571367926983
5960,-1.3081489328087046
5961,-1.3181481491741525
5962,-1.3279480167562718
5963,-1.337541777363692
5964,-1.346922695134276
5965,-1.3560840681608326
5966,-1.3650192405101431
5967,-1.3737216144607112
5968,-1.3821846628917493
5969,-1.390401941817378
5970,-1.3983671031338767
5971,-1.4060739073924493
5972,-1.4135162366346778
5973,-1.4206881072215385
5974,-1.4275836826081847
5975,-1.4341972860683148
5976,-1.4405234132476323
5977,-1.4465567445099206
5978,-1.4522921571128464
5979,-1.457724737049129
5980,-1.4628497905343023
5981,-1.467662855214689
5982,-1.4721597108607596
5983,-1.4763363895663772
5984,-1.4801891855410994
5985,-1.4837146642404402
5986,-1.4869096708802507
5987,-1.4897713384445552
5988,-1.492297094879936
5989,-1.4944846695775016
5990,-1.4963320992414098
5991,-1.4978377328546124
5992,-1.4990002358600436
5993,-1.4998185936550303
5994,-1.5002921141133012
5995,-1.5004204292871075
5996,-1.5002034963607456
5997,-1.4996415976304935
5998,-1.4987353396554173
5999,-1.4974856516339385
6000,-1.4958937828439864
6001,-1.4939612992797353
6002,-1.4916900795133006
6003,-1.4890823097153043
6004,-1.486140477921269
6005,-1.4828673675595658
6006,-1.4792660502678237
6007,-1.4753398780309284
6008,-1.4710924746458651
6009,-1.4665277266396508
6010,-1.4616497736015748
6011,-1.456462997939084
6012,-1.4509720142649911
6013,-1.445181658307976
6014,-1.4390969753660114
6015,-1.4327232085745911
6016,-1.426065786816272
6017,-1.419130312310332
6018,-1.4119225481895412
6019,-1.4044484058427924
6020,-1.3967139320825954
6021,-1.3887252964530568
6022,-1.3804887784287891
6023,-1.3720107545833566
6024,-1.3632976860237789
6025,-1.3543561058393119
6026,-1.3451926066549558
6027,-1.3358138285369747
6028,-1.326226447032342
6029,-1.3164371614572288
6030,-1.3064526835680115
6031,-1.296279726475169
6032,-1.2859249938999504
6033,-1.2753951698666752
6034,-1.2646969087141888
6035,-1.2538368255269838
6036,-1.2428214870037275
6037,-1.2316574027229037
6038,-1.220351016858673
6039,-1.2089087003458259
6040,-1.1973367434884303
6041,-1.1856413490180584
6042,-1.1738286256035715
6043,-1.161904581827083
6044,-1.149875120587863
6045,-1.1377460339554069
6046,-1.1255229984871742
6047,-1.1132115709360488
6048,-1.1008171843987131
6049,-1.0883451449039863
6050,-1.0758006283489112
6051,-1.063188677857871
6052,-1.0505142015403066
6053,-1.037781970553674
6054,-1.024996617562106
6055,-1.0121626355398283
6056,-0.9992843768427239
6057,-0.9863660526378929
6058,-0.9734117326178217
6059,-0.9604253449519196
6060,-0.9474106765522786
6061,-0.9343713735572471
6062,-0.9213109420204292
6063,-0.9082327488659784
6064,-0.8951400230553159
6065,-0.8820358568529919
6066,-0.8689232073376604
6067,-0.8558048980846548
6068,-0.8426836209264502
6069,-0.8295619378866206
6070,-0.8164422832634083
6071,-0.8033269657608983
6072,-0.7902181707406052
6073,-0.7771179625805791
6074,-0.7640282870817096
6075,-0.7509509739384956
6076,-0.7378877392841683
6077,-0.7248401882723767
6078,-0.7118098176844629
6079,-0.6987980185805198
6080,-0.6858060789714848
6081,-0.6728351864950748
6082,-0.6598864311075217
6083,-0.6469608077768139
6084,-0.6340592191686221
6085,-0.6211824783248033
6086,-0.6083313113244782
6087,-0.5955063599308825
6088,-0.5827081842140929
6089,-0.5699372651417358
6090,-0.5571940071460049
6091,-0.5444787406587802
6092,-0.5317917246037652
6093,-0.5191331488535563
6094,-0.50650313665416
6095,-0.49390174699842104
6096,-0.4813289769538779
6097,-0.4687847639600531
6098,-0.4562689880691928
6099,-0.44378147413433944
6100,-0.4313219939713566
6101,-0.41889026846333177
6102,-0.40648596960634115
6103,-0.39410872250749934
6104,-0.38175810736735794
6105,-0.36943366138862355
6106,-0.3571348806286438
6107,-0.3448612218280488
6108,-0.33261210419400566
6109,-0.3203869111282394
6110,-0.3081849918969834
6111,-0.2960056632936612
6112,-0.2838482112415817
6113,-0.2717118923511208
6114,-0.25959593543453774
6115,-0.24749954300659857
6116,-0.23542189273077227
6117,-0.2233621388237013
6118,-0.2113194134382696
6119,-0.19929282801809378
6120,-0.18728147461261996
6121,-0.1752844271559097
6122,-0.16330074273604564
6123,-0.15132946283061433
6124,-0.13936961451492436
6125,-0.12742021164443695
6126,-0.11548025603064875
6127,-0.10354873858797584
6128,-0.09162464046092351
6129,-0.07970693413979747
6130,-0.06779458456629514
6131,-0.05588655022205356
6132,-0.04398178420292825
6133,-0.03207923529538541
6134,-0.020177849041946652
6135,-0.0082765688016406
6136,0.0036256632015700813
6137,0.015529904822195642
6138,0.027437212929774912
6139,0.039348642353306956
6140,0.05126524482003982
6141,0.06318806789142707
6142,0.07511815387955809
6143,0.08705653876282696
6144,0.09900425108846206
6145,0.1109623108678908
6146,0.1229317284456134
6147,0.1349135033569261
6148,0.14690862316743564
6149,0.15891806229542035
6150,0.17094278080823838
6151,0.18298372319308123
6152,0.195041817105937
6153,0.20711797209436356
6154,0.21921307829417097
6155,0.23132800508553852
6156,0.24346359972522788
6157,0.2556206859442237
6158,0.2678000625177248
6159,0.2800025017845571
6160,0.2922287481360011
6161,0.30447951646564375
6162,0.3167554905875568
6163,0.329057321602101
6164,0.34138562621598806
6165,0.3537409850261301
6166,0.3661239407623519
6167,0.3785349964900734
6168,0.39097461373975345
6169,0.40344321061078137
6170,0.41594115982458973
6171,0.4284687867506567
6172,0.4410263673424156
6173,0.45361412604712775
6174,0.4662322336666795
6175,0.4788808051944583
6176,0.49155989757307816
6177,0.5042695074005499
6178,0.5170095686087548
6179,0.5297799501063142
6180,0.5425804533880665
6181,0.5554108100410148
6182,0.5682706792610227
6183,0.5811596453235389
6184,0.5940772150618613
6185,0.6070228152230633
6186,0.619995789844383
6187,0.6329953976002153
6188,0.6460208091725075
6189,0.6590711045396146
6190,0.6721452702493702
6191,0.685242196714948
6192,0.698360675523591
6193,0.7114993967598112
6194,0.7246569462445404
6195,0.73783180287089
6196,0.7510223359503907
6197,0.764226802646703
6198,0.7774433453288044
6199,0.7906699890434412
6200,0.8039046390397414
6201,0.8171450784092678
6202,0.8303889657340982
6203,0.8436338328284085
6204,0.8568770826101574
6205,0.8701159870930265
6206,0.8833476855071312
6207,0.8965691825000208
6208,0.9097773465410215
6209,0.9229689084772803
6210,0.936140460276561
6211,0.9492884539457985
6212,0.9624092006694489
6213,0.9754988701701597
6214,0.9885534902783805
6215,1.0015689467866897
6216,1.0145409835729093
6217,1.027465202987587
6218,1.04033706652731
6219,1.0531518958667316
6220,1.06590487419572
6221,1.0785910478502805
6222,1.0912053283448384
6223,1.1037424948135466
6224,1.1161971967770863
6225,1.128563957249774
6226,1.140837176389272
6227,1.1530111354989983
6228,1.1650800014020422
6229,1.177037831266869
6230,1.188878577987778
6231,1.2005960959083501
6232,1.21218414689847
6233,1.2236364070841443
6234,1.234946473960453
6235,1.2461078738855935
6236,1.257114069990149
6237,1.267958470730574
6238,1.2786344387264952
6239,1.2891352999270815
6240,1.2994543533625655
6241,1.3095848812710744
6242,1.3195201595210924
6243,1.3292534683305475
6244,1.3387781035333395
6245,1.348087388018228
6246,1.357174683399327
6247,1.3660334020171345
6248,1.374657019188641
6249,1.3830390855782424
6250,1.391173239699729
6251,1.399053220595903
6252,1.4066728805431878
6253,1.4140261977972548
6254,1.4211072893192687
6255,1.4279104234163151
6256,1.4344300323129633
6257,1.440660724550001
6258,1.4465972971399688
6259,1.45223474754015
6260,1.457568285291241
6261,1.462593343257998
6262,1.4673055885774147
6263,1.4717009331084179
6264,1.4757755433378807
6265,1.4795258498746398
6266,1.4829485562967206
6267,1.4860406473366212
6268,1.4887993965553867
6269,1.4912223732321663
6270,1.4933074484921265
6271,1.4950528008259276
6272,1.4964569207332787
6273,1.497518614544053
6274,1.4982370075581986
6275,1.4986115462470337
6276,1.498641999602323
6277,1.4983284597490372
6278,1.4976713416156038
6279,1.4966713817567676
6280,1.4953296364155966
6281,1.4936474786806353
6282,1.4916265948329754
6283,1.4892689799341143
6284,1.486576932600458
6285,1.4835530490311752
6286,1.4802002163127868
6287,1.4765216050372323
6288,1.4725206612606847
6289,1.4682010978034117
6290,1.4635668850235983
6291,1.4586222410350267
6292,1.453371621360091
6293,1.447819708231431
6294,1.4419713994534895
6295,1.4358317968156984
6296,1.4294061943342673
6297,1.4227000661759688
6298,1.4157190542672289
6299,1.4084689559014385
6300,1.4009557111531412
6301,1.393185390119223
6302,1.3851641803090196
6303,1.376898373964138
6304,1.3683943553470175
6305,1.3596585883018817
6306,1.3506976038640686
6307,1.341517987972431
6308,1.3321263695326613
6309,1.3225294086443733
6310,1.3127337850850203
6311,1.3027461871623027
6312,1.292573300831252
6313,1.2822217991588598
6314,1.2716983322176352
6315,1.261009517310752
6316,1.250161929619619
6317,1.239162093277966
6318,1.2280164728510063
6319,1.2167314652648495
6320,1.2053133921772592
6321,1.1937684927947985
6322,1.1821029171315982
6323,1.17032271971984
6324,1.1584338537789913
6325,1.1464421658047352
6326,1.13435339061291
6327,1.1221731468284841
6328,1.1099069327606774
6329,1.0975601227286862
6330,1.085137963791467
6331,1.0726455728374786
6332,1.0600879341042824
6333,1.0474698970430156
6334,1.0347961745184533
6335,1.0220713414078721
6336,1.0092998334930234
6337,0.9964859466440948
6338,0.9836338363591092
6339,0.9707475175513749
6340,0.9578308645911322
6341,0.944887611652827
6342,0.9319213532637478
6343,0.9189355450660104
6344,0.9059335048328048
6345,0.8929184136454702
6346,0.8798933172455231
6347,0.8668611275900464
6348,0.8538246245299861
6349,0.8407864576266173
6350,0.827749148123526
6351,0.8147150910091043
6352,0.8016865571827475
6353,0.788665695733488
6354,0.775654536280667
6355,0.7626549913872503
6356,0.749668859047411
6357,0.7366978252126071
6358,0.7237434663626041
6359,0.7108072521188636
6360,0.6978905478749616
6361,0.6849946174480627
6362,0.6721206257488012
6363,0.659269641453306
6364,0.6464426396713127
6365,0.6336405046125265
6366,0.6208640322393145
6367,0.6081139329081232
6368,0.5953908339877899
6369,0.5826952824503755
6370,0.5700277474425807
6371,0.5573886228233449
6372,0.5447782296601495
6373,0.5321968186982741
6374,0.5196445727932202
6375,0.5071216092937875
6376,0.4946279823837392
6377,0.48216368539245286
6378,0.46972865304952066
6379,0.4573227636874914
6380,0.4449458414170572
6381,0.43259765824473456
6382,0.42027793613488795
6383,0.4079863490390366
6384,0.3957225248747235
6385,0.383486047447892
6386,0.3712764583338023
6387,0.35909325871881986
6388,0.3469359111852741
6389,0.334803841448513
6390,0.3226964400692671
6391,0.31061306410976397
6392,0.29855303873749883
6393,0.28651565878488205
6394,0.2745001903053805
6395,0.26250587205960685
6396,0.2505319169597343
6397,0.23857751348463319
6398,0.22664182707623004
6399,0.21472400148525908
6400,0.2028231600750559
6401,0.1909384071097964
6402,0.17906882901980994
6403,0.16721349562694737
6404,0.1553714613366027
6405,0.14354176632061266
6406,0.13172343767589703
6407,0.11991549055635578
6408,0.10811692927738836
6409,0.09632674841836245
6410,0.08454393390374812
6411,0.07276746406678464
6412,0.060996310695103334
6413,0.04922944007796005
6414,0.037465814037970765
6415,0.025704390954461556
6416,0.013944126776943282
6417,0.0021839760444103684
6418,-0.009577107103414225
6419,-0.021340167915804453
6420,-0.03310625002183333
6421,-0.0448763944113396
6422,-0.056651638416043266
6423,-0.0684330146847191
6424,-0.08022155015090854
6425,-0.09201826498540842
6426,-0.10382417154152473
6427,-0.1156402732861671
6428,-0.12746756372293525
6429,-0.13930702528689973
6430,-0.15115962822527473
6431,-0.16302632945995701
6432,-0.17490807142933093
6433,-0.18680578090841118
6434,-0.1987203677953459
6435,-0.21065272387862027
6436,-0.22260372157475272
6437,-0.23457421264370915
6438,-0.24656502686083845
6439,-0.2585769706607443
6440,-0.2706108257488843
6441,-0.28266734768118634
6442,-0.29474726440970095
6443,-0.3068512747733075
6444,-0.31898004696362386
6445,-0.33113421694730866
6446,-0.34331438686197313
6447,-0.35552112334440256
6448,-0.36775495582459305
6449,-0.38001637477901323
6450,-0.39230582994646535
6451,-0.4046237285036806
6452,-0.4169704331592113
6453,-0.4293462602314488
6454,-0.44175147767278533
6455,-0.45418630307738384
6456,-0.46665090159149064
6457,-0.4791453837958291
6458,-0.4916698035491044
6459,-0.504224155799339
6460,-0.5168083743600422
6461,-0.5294223295777636
6462,-0.5420658260131885
6463,-0.5547386000686032
6464,-0.5674403176273033
6465,-0.5801705715698598
6466,-0.5929288792883022
6467,-0.6057146801799022
6468,-0.618527333131938
6469,-0.6313661139949375
6470,-0.6442302129344328
6471,-0.6571187318508329
6472,-0.6700306817657258
6473,-0.6829649802701567
6474,-0.6959204488493754
6475,-0.7088958102561105
6476,-0.7218896859075562
6477,-0.7349005933210743
6478,-0.7479269435877528
6479,-0.7609670387549183
6480,-0.7740190693512333
6481,-0.7870811119323681
6482,-0.80015112675324
6483,-0.8132269553816162
6484,-0.8263063184340471
6485,-0.8393868134119287
6486,-0.85246591264837
6487,-0.8655409613727891
6488,-0.8786091758045457
6489,-0.8916676414569576
6490,-0.9047133115639135
6491,-0.9177430056840588
6492,-0.9307534084467122
6493,-0.9437410684925888
6494,-0.9567023976086105
6495,-0.9696336700402026
6496,-0.9825310221003485
6497,-0.9953904519727662
6498,-1.008207819774077
6499,-1.020978847890461
6500,-1.0336991216095965
6501,-1.0463640900444438
6502,-1.0589690672994423
6503,-1.071509234066983
6504,-1.0839796395410353
6505,-1.0963752036492627
6506,-1.1086907196078728
6507,-1.1209208569815607
6508,-1.133060165061285
6509,-1.1451030765848391
6510,-1.1570439118804832
6511,-1.1688768835615981
6512,-1.180596101523789
6513,-1.192195578284964
6514,-1.2036692349243698
6515,-1.2150109074325806
6516,-1.226214353426985
6517,-1.2372732591894486
6518,-1.2481812474216003
6519,-1.2589318852633513
6520,-1.2695186926698818
6521,-1.2799351512038422
6522,-1.29017471342252
6523,-1.3002308124823574
6524,-1.3100968720176278
6525,-1.3197663165525877
6526,-1.3292325822263462
6527,-1.3384891277449182
6528,-1.3475294455352531
6529,-1.3563470733625544
6530,-1.3649356060496032
6531,-1.3732887073722568
6532,-1.3814001220939822
6533,-1.3892636881831615
6534,-1.3968733490813343
6535,-1.4042231660579598
6536,-1.4113073304706603
6537,-1.4181201760429112
6538,-1.4246561910214985
6539,-1.4309100302169773
6540,-1.4368765268710166
6541,-1.4425507043672599
6542,-1.4479277875136538
6543,-1.4530032136203972
6544,-1.457772643233743
6545,-1.4622319703568203
6546,-1.4663773322968674
6547,-1.4702051190994574
6548,-1.473711982250555
6549,-1.476894842930024
6550,-1.4797508997221474
6551,-1.4822776354991702
6552,-1.4844728237339364
6553,-1.4863345342049752
6554,-1.4878611377564592
6555,-1.4890513104165026
6556,-1.4899040368294376
6557,-1.4904186127165924
6558,-1.4905946466216449
6559,-1.490432060935628
6560,-1.4899310919468252
6561,-1.489092289144611
6562,-1.4879165137794943
6563,-1.486404936510104
6564,-1.484559034297753
6565,-1.4823805865663389
6566,-1.479871670543623
6567,-1.4770346558846166
6568,-1.4738721985899612
6569,-1.4703872342379956
6570,-1.4665829705672482
6571,-1.4624628794100842
6572,-1.4580306880891267
6573,-1.4532903702671234
6574,-1.4482461362248382
6575,-1.442902422760517
6576,-1.4372638826724198
6577,-1.4313353737656518
6578,-1.42512194763568
6579,-1.4186288381826453
6580,-1.4118614497608577
6581,-1.4048253452491928
6582,-1.3975262340071397
6583,-1.3899699595867223
6584,-1.3821624874925258
6585,-1.3741098929780777
6586,-1.3658183487273705
6587,-1.357294112680754
6588,-1.3485435160286436
6589,-1.3395729512346048
6590,-1.3303888603082552
6591,-1.3209977233099235
6592,-1.311406046999885
6593,-1.3016203538448337
6594,-1.2916471713196398
6595,-1.281493021466542
6596,-1.2711644108550626
6597,-1.2606678208916875
6598,-1.2500096984656597
6599,-1.2391964470356527
6600,-1.2282344181023641
6601,-1.2171299030804792
6602,-1.2058891256085573
6603,-1.1945182342775984
6604,-1.1830232957906526
6605,-1.1714102885479745
6606,-1.1596850966671564
6607,-1.1478535044448996
6608,-1.1359211912141112
6609,-1.1238937266426376
6610,-1.111776566459516
6611,-1.0995750485439122
6612,-1.0872943894473663
6613,-1.0749396813127903
6614,-1.0625158891202378
6615,-1.0500278483456253
6616,-1.0374802629720579
6617,-1.0248777037947292
6618,-1.0122246071058525
6619,-0.9995252736810876
6620,-0.9867838680286555
6621,-0.9740044179792594
6622,-0.9611908145176098
6623,-0.9483468118421153
6624,-0.9354760277204557
6625,-0.9225819440875672
6626,-0.9096679077593468
6627,-0.8967371314244994
6628,-0.8837926948402073
6629,-0.8708375461222346
6630,-0.8578745032384159
6631,-0.8449062556849289
6632,-0.8319353662285319
6633,-0.818964272792893
6634,-0.805995290484947
6635,-0.7930306136895898
6636,-0.7800723182457677
6637,-0.7671223637270373
6638,-0.7541825957829478
6639,-0.7412547485156273
6640,-0.7283404469291664
6641,-0.7154412094221104
6642,-0.7025584502923171
6643,-0.6896934822816188
6644,-0.6768475191418256
6645,-0.6640216782020429
6646,-0.6512169829470698
6647,-0.6384343655959573
6648,-0.6256746696743416
6649,-0.6129386525771054
6650,-0.6002269881138269
6651,-0.5875402690375007
6652,-0.5748790095526638
6653,-0.5622436477928491
6654,-0.5496345482679912
6655,-0.5370520042887847
6656,-0.52449624034906
6657,-0.5119674144673232
6658,-0.499465620503362
6659,-0.4869908904267862
6660,-0.4745431965363682
6661,-0.46212245365404964
6662,-0.44972852127007595
6663,-0.4373612056355506
6664,-0.4250202618024524
6665,-0.41270539565321235
6666,-0.4004162658605617
6667,-0.3881524857941385
6668,-0.3759136253990606
6669,-0.3636992130335876
6670,-0.3515087372514876
6671,-0.3393416485282976
6672,-0.3271973609766474
6673,-0.3150752540030859
6674,-0.3029746739178614
6675,-0.29089493550453493
6676,-0.2788353235699008
6677,-0.2667950944399983
6678,-0.2547734774115902
6679,-0.24276967618504292
6680,-0.23078287026035638
6681,-0.21881221629380282
6682,-0.20685684941724278
6683,-0.19491588454634484
6684,-0.18298841764890228
6685,-0.1710735269826453
6686,-0.1591702743109308
6687,-0.14727770610218013
6688,-0.13539485469926182
6689,-0.12352073946418207
6690,-0.11165436791431373
6691,-0.09979473683771367
6692,-0.08794083338978974
6693,-0.07609163617443243
6694,-0.06424611632423681
6695,-0.052403238562300586
6696,-0.04056196225621433
6697,-0.028721242452686528
6698,-0.016880030932606985
6699,-0.005037277248784131
6700,0.00680807023744788
6701,0.0186570633246346
6702,0.030510752928136736
6703,0.04237018803448853
6704,0.054236414653122976
6705,0.0661104747635907
6706,0.07799340525194182
6707,0.08988623682881142
6708,0.10178999294242584
6709,0.1137056886760274
6710,0.1256343296316012
6711,0.13757691078776976
6712,0.14953441534342288
6713,0.1615078135391494
6714,0.17349806145979974
6715,0.1855060998036594
6716,0.19753285262915682
6717,0.20957922607352295
6718,0.2216461070456748
6719,0.23373436188184993
6720,0.24584483496747833
6721,0.2579783473274089
6722,0.2701356951828557
6723,0.28231764847105134
6724,0.29452494931507256
6725,0.306758310462995
6726,0.3190184136847285
6727,0.3313059081345884
6728,0.34362140864848106
6729,0.3559654940097306
6730,0.368338705167211
6731,0.38074154342137645
6732,0.3931744685360905
6733,0.4056378968122017
6734,0.41813219911459926
6735,0.43065769886497773
6736,0.4432146699674899
6737,0.45580333467469686
6738,0.46842386142030457
6739,0.481076362608724
6740,0.4937608923635997
6741,0.5064774441814556
6742,0.5192259485755906
6743,0.532006270668912
6744,0.5448182077733257
6745,0.557661486854593
6746,0.5705357619978152
6747,0.5834406118294109
6748,0.5963755369431164
6749,0.6093399572242941
6750,0.6223332091613152
6751,0.6353545431426919
6752,0.6484031207606347
6753,0.6614780120679312
6754,0.6745781927789635
6755,0.6877025415109892
6756,0.7008498370251726
6757,0.7140187554982206
6758,0.7272078676990061
6759,0.7404156362594563
6760,0.7536404129560592
6761,0.7668804360773103
6762,0.780133827718524
6763,0.7933985911860043
6764,0.8066726084574545
6765,0.8199536377554317
6766,0.8332393111303458
6767,0.8465271321405697
6768,0.8598144736594825
6769,0.8730985758086977
6770,0.8863765440100123
6771,0.8996453471333024
6772,0.9129018158422497
6773,0.9261426410965139
6774,0.9393643728419298
6775,0.9525634188788087
6776,0.9657360439557727
6777,0.9788783690863972
6778,0.9919863710801189
6779,1.0050558823726947
6780,1.0180825911140425
6781,1.0310620415304808
6782,1.0439896345871966
6783,1.0568606290111309
6784,1.069670142620276
6785,1.082413153947217
6786,1.0950845043149262
6787,1.107678900275896
6788,1.1201909164000898
6789,1.13261499843088
6790,1.1449454669914945
6791,1.1571765216311531
6792,1.1693022452393895
6793,1.1813166090074039
6794,1.1932134778591375
6795,1.2049866162643827
6796,1.2166296944288362
6797,1.228136295179424
6798,1.239499921179706
6799,1.250714002528843
6800,1.261771904904518
6801,1.2726669382373716
6802,1.2833923657180533
6803,1.293941413136383
6804,1.3043072788907486
6805,1.314483144278847
6806,1.3244621841066646
6807,1.3342375776927144
6808,1.343802520346783
6809,1.3531502350405908
6810,1.3622739843055782
6811,1.3711670825435671
6812,1.3798229084994604
6813,1.3882349178914823
6814,1.3963966561891104
6815,1.4043017715647075
6816,1.4119440278603423
6817,1.4193173176066198
6818,1.426415675002165
6819,1.4332332888259667
6820,1.43976451527941
6821,1.446003890609784
6822,1.45194614352969
6823,1.457586207437946
6824,1.4629192322456985
6825,1.4679405958612965
6826,1.4726459153606466
6827,1.4770310575690524
6828,1.4810921491817246
6829,1.484825586428434
6830,1.4882280440047544
6831,1.491296483424453
6832,1.4940281608149715
6833,1.496420633820342
6834,1.4984717678474377
6835,1.500179741636157
6836,1.5015430518638193
6837,1.5025605170169964
6838,1.5032312805169463
6839,1.5035548128180514
6840,1.503530912741821
6841,1.503159708003219
6842,1.502441654730136
6843,1.501377536197251
6844,1.4999684607388066
6845,1.4982158587089804
6846,1.496121478670404
6847,1.4936873827775028
6848,1.4909159413208528
6849,1.4878098265305937
6850,1.4843720056359686
6851,1.4806057332268352
6852,1.476514542932755
6853,1.4721022384528286
6854,1.4673728840565743
6855,1.462330794479389
6856,1.4569805242975142
6857,1.4513268569477853
6858,1.4453747932407142
6859,1.4391295395035193
6860,1.4325964955388808
6861,1.4257812421914293
6862,1.4186895287078531
6863,1.4113272600669349
6864,1.4037004840452207
6865,1.395815378240197
6866,1.3876782371957974
6867,1.3792954593992566
6868,1.3706735343868197
6869,1.3618190300608994
6870,1.3527385800182228
6871,1.3434388711069083
6872,1.3339266312754894
6873,1.3242086175838488
6874,1.3142916045532045
6875,1.3041823728382698
6876,1.2938876981720384
6877,1.283414340746447
6878,1.272769034954754
6879,1.2619584795116752
6880,1.2509893280232005
6881,1.2398681799688953
6882,1.2286015721152306
6883,1.2171959703988453
6884,1.2056577622518827
6885,1.1939932493882937
6886,1.1822086410431305
6887,1.170310047683809
6888,1.1583034751701673
6889,1.1461948193590195
6890,1.133989861184336
6891,1.1216942621507522
6892,1.1093135602610094
6893,1.09685316639901
6894,1.0843183610812424
6895,1.0717142916283515
6896,1.0590459697523094
6897,1.0463182694596462
6898,1.0335359253545497
6899,1.020703531319243
6900,1.0078255394476243
6901,0.994906259349869
6902,0.9819498577753608
6903,0.968960358457595
6904,0.9559416422786233
6905,0.9428974477032792
6906,0.9298313713907087
6907,0.9167468690803694
6908,0.9036472566932006
6909,0.8905357115792448
6910,0.8774152739876575
6911,0.8642888487042514
6912,0.8511592068033955
6913,0.8380289875745358
6914,0.8249007005720161
6915,0.8117767277524478
6916,0.7986593257405386
6917,0.785550628180762
6918,0.7724526481514807
6919,0.7593672806665845
6920,0.7462963052312599
